point_id,lat,lon
778,30.47911260012443,75.70247363767152
779,29.439901103107548,76.83184741662431
780,28.000153776818195,76.08415220420262
781,28.816917181007184,75.91121335701206
782,27.802041647300157,77.01472670424907
783,30.534433173897355,75.28058656512627
784,30.064965775270416,74.58842371363244
785,29.582969814075522,75.93004162974839
786,32.3024078023621,75.44736004972793
787,29.88785980759478,75.27237451998387
788,32.13934103808208,75.56265144930694
789,28.189509339188497,76.18718026319885
790,31.034778694772054,76.42933275937084
791,30.77334547428223,74.63091592303397
792,29.797277306853413,76.49414846559327
793,28.302375308235476,77.10198469660754
794,29.701351805884354,76.67686857915399
795,30.542272165401723,75.49515191482088
796,30.639553738670138,75.30320748831706
797,30.086858930158876,76.34538325987172
798,30.16954640496086,74.18558047198412
799,29.950807013960087,76.66576738713762
800,29.37902917059704,75.94649986118662
801,30.14146667169291,77.16589119924481
802,29.917956589977404,77.03064642777446
803,30.98363529691579,74.7875040191363
804,31.861374833514134,74.60413535861129
805,29.497050737640876,74.70287352322656
806,29.29195926509109,76.40579511687676
807,27.90130654161519,77.4552349832576
808,30.839681009887716,75.25792696302801
809,31.323212848359855,74.91613373368206
810,30.859938129152706,74.95162741812874
811,29.953037869779845,76.94380752878781
812,31.26524133874158,75.68482788839734
813,30.72057325102651,76.01233849583618
814,28.432852022863504,76.45519597374069
815,28.64899158188639,76.89501110681987
816,29.397204100248167,76.12413049009095
817,28.178203733255792,77.40248665430747
818,31.328601347064016,75.74163113367251
819,28.1852710235691,77.4050467608251
820,31.412416210139565,75.91635169781924
821,30.262992991168016,75.1664867606963
822,30.40756879168203,75.15099950500921
823,29.61243025529224,76.8656714928718
824,30.589202362036247,77.0381573990269
825,29.957822291237694,76.05754691561788
826,30.692017530116775,76.30604189109468
827,28.260343733649133,77.14286565528764
828,31.572665501195786,75.40136049152518
829,30.297495145390588,74.45552378627502
